timestamp,mid,bid,ask,bid_size,ask_size,last,last_size,ret1,ret5,ret20,vol10,vol50,spread,regime,y
2024-01-01 09:30:41,99.9906201037025,99.98286745458991,99.99837275281509,19,11,99.9906376220653,3,3.827266912281857e-07,2.1802096694667483e-06,-4.337064476378494e-05,4.1942487225026725e-06,5.3644332106605195e-06,0.0001550675274251878,0,3.380818058174029e-06
2024-01-01 09:30:42,99.98988507020665,99.98260746903361,99.9971626713797,43,36,99.99215692626193,7,-7.351024476909274e-06,-1.0477623781035561e-05,-4.3116615910832046e-05,4.416284146202403e-06,5.3644332106605195e-06,0.00014556674743518478,0,1.1179064026478613e-05
2024-01-01 09:30:43,99.98993075434487,99.97658578912795,100.00327571956178,34,11,99.97701811542967,2,4.5688759597872775e-07,-6.518843675862307e-06,-4.428735654415927e-05,4.19793170819686e-06,5.3644332106605195e-06,0.000266926181791289,0,1.4182657478656324e-05
2024-01-01 09:30:44,99.99074604839792,99.97307034444076,100.00842175235509,33,37,99.98842001646241,8,8.15376155283154e-06,2.3051410891206103e-06,-3.707448080370046e-05,4.539376216231499e-06,5.3644332106605195e-06,0.00035354679619277723,0,4.89604918740838e-06
2024-01-01 09:30:45,99.98981776159104,99.97516877604612,100.00446674713596,22,35,99.99437580455235,2,-9.28372718045356e-06,-7.64145015352824e-06,-4.523626665153824e-05,5.2150426539595796e-06,5.3644332106605195e-06,0.00029300954582908397,0,1.8277786869136392e-05
2024-01-01 09:30:46,99.99033339120386,99.978561364561,100.00210541784672,26,23,99.99655108637451,5,5.156821208052165e-06,-2.8673939449497254e-06,-2.4978643097806064e-05,5.526949399325312e-06,5.3644332106605195e-06,0.00023546329417267606,0,1.2721755494604636e-05
2024-01-01 09:30:47,99.99040500361927,99.97777162892822,100.00303837831032,40,38,99.98549832164228,3,7.161933857080527e-07,5.199860088289654e-06,-2.1030146476697098e-05,5.2125553765162604e-06,5.3644332106605195e-06,0.000252691739584281,0,1.6009423046803306e-05
2024-01-01 09:30:48,99.99002012138281,99.98119601530507,99.99884422746055,35,19,99.9828089970668,7,-3.849191694382803e-06,8.937603743763844e-07,-2.4588236901212923e-05,5.235676914166944e-06,5.3644332106605195e-06,0.00017649973601433026,0,2.8490688193771874e-05
2024-01-01 09:30:49,99.99122037131062,99.98291689382864,99.99952384879259,46,20,99.98731287492099,3,1.2003697232421118e-05,4.743668103657228e-06,-1.3264730853168594e-05,6.570519214995198e-06,5.3644332106605195e-06,0.00016608413120961462,0,1.2432463597722432e-05
2024-01-01 09:30:50,99.99167772713787,99.98571857169267,99.99763688258307,43,11,99.98381678817306,6,4.573959849096809e-06,1.8601549522490046e-05,4.9067174234807e-07,6.683176946931657e-06,5.433546041303607e-06,0.00011919302847301021,0,9.077400909607292e-06
2024-01-01 09:30:51,99.9909581537966,99.9759582874942,100.005958020099,22,32,99.98155329363489,7,-7.196332311165676e-06,6.248229919236792e-06,-3.838915462739401e-06,7.184038230209293e-06,5.465437678077923e-06,0.00030002445379766267,0,1.3493753501236938e-05
2024-01-01 09:30:52,99.99100286353386,99.9821545625807,99.99985116448703,22,5,99.9909552429221,9,4.471378021175809e-07,5.979172847281333e-06,2.4798580164908657e-06,6.660844939153508e-06,5.4749957845666075e-06,0.00017698194237002416,0,1.3810289042126556e-05
2024-01-01 09:30:53,99.99134887728407,99.98380649783896,99.99889125672918,30,6,99.99439604935328,9,3.4604488432510294e-06,1.3288885227114022e-05,1.0793839973821662e-05,6.695355212444633e-06,5.500304959045262e-06,0.0001508606400413957,0,3.2260209295031927e-06
2024-01-01 09:30:54,99.99123560800886,99.98341935132845,99.99905186468928,37,47,99.99961296169808,5,-1.13279075120154e-06,1.5238036099596286e-07,3.295004840531135e-06,6.2890311874436996e-06,5.498411425427184e-06,0.00015633883575678453,0,8.827023789681476e-07
2024-01-01 09:30:55,99.99164535416918,99.9809655331568,100.00232517518155,43,48,99.9937395983505,8,4.097820752280157e-06,-3.237566308378348e-07,1.22385471075237e-05,5.3287625277467364e-06,5.519556464185282e-06,0.00021361426696304585,0,-4.392379392315071e-06
2024-01-01 09:30:56,99.99160544377709,99.98348361895576,99.99972726859842,35,34,99.9880990751662,6,-3.9913726734841504e-07,6.473485127500567e-06,1.2034556225337667e-05,5.231858908384282e-06,5.515671264608729e-06,0.00016245013339451968,0,1.3997922354569425e-06
2024-01-01 09:30:57,99.99200579231359,99.98192173289115,100.00208985173603,23,37,99.99425777265743,1,4.0038214681459294e-06,1.0030190227272584e-05,1.0731520377227355e-05,5.295942042409861e-06,5.4028952348622065e-06,0.00020169731255084792,0,4.267862590445759e-06
2024-01-01 09:30:58,99.99286890586858,99.98227116132848,100.00346665040867,18,49,99.99109070562218,1,8.631825595850628e-06,1.5201600954251049e-05,2.2865438803254534e-05,5.339317183620514e-06,5.584214915012174e-06,0.00021197000658253,0,-1.2305658424138777e-05
2024-01-01 09:30:59,99.99246350851797,99.97781559864451,100.00711141839143,35,29,100.00400509729877,9,-4.0542626192907605e-06,1.2280081365556583e-05,1.9481371359431066e-05,4.6504117728422975e-06,5.587395929702789e-06,0.00029298027790280936,0,-1.3019642810307985e-05
2024-01-01 09:31:00,99.99258539168422,99.98685488660408,99.99831589676435,33,32,99.9971635044729,8,1.2189235265580578e-06,9.401160584010526e-06,2.0037457623578447e-05,4.502077272677806e-06,5.566240492065523e-06,0.00011461860012294824,0,-1.0356840632108621e-05
2024-01-01 09:31:01,99.99230740713828,99.98126123467146,100.0033535796051,30,22,99.98086361843798,2,-2.7800515892684174e-06,7.020222928533215e-06,1.6874617179363227e-05,3.777002258531463e-06,5.547646020069865e-06,0.0002209404453852216,0,-1.9532248494935622e-05
2024-01-01 09:31:02,99.99238376818502,99.98476575082147,100.00000178554858,43,20,99.99158895654513,1,7.636692134216361e-07,3.7800609002935914e-06,2.4989507454886706e-05,3.7699206526240575e-06,5.548656492011593e-06,0.00015237195227221152,0,-2.307513307142628e-05
2024-01-01 09:31:03,99.9916714514683,99.98313262297499,100.00021027996162,29,15,100.00424652199892,6,-7.1237097254428505e-06,-1.197539797959113e-05,1.7408724161560585e-05,4.530327678415484e-06,5.576600627797986e-06,0.0001707907942603446,0,-1.6535307153731083e-05
2024-01-01 09:31:04,99.99132387051041,99.97569951186759,100.00694822915324,11,25,100.0053024101977,8,-3.4760990875737363e-06,-1.1397239027544082e-05,5.778755888252718e-06,4.672350275659154e-06,5.581034761432868e-06,0.00031251428700083993,0,-5.516509179459561e-06
2024-01-01 09:31:05,99.99120615292672,99.97901966386635,100.00339264198709,20,21,99.99048827348632,4,-1.177277979103053e-06,-1.3793410302276321e-05,1.3885327193818853e-05,4.462439136961887e-06,5.521204937441959e-06,0.00024375121631670907,0,-2.0244912279920868e-07
2024-01-01 09:31:06,99.99174541125,99.98306150760573,100.00042931489426,11,38,99.97439627251448,6,5.393057489921915e-06,-5.620391236749178e-06,1.412156553781685e-05,4.82907034540434e-06,5.527559822210995e-06,0.00017369241047963688,0,-7.558919031369626e-06
2024-01-01 09:31:07,99.99243254445446,99.98071015656238,100.00415493234654,20,27,99.9987669616314,2,6.8718992916050325e-06,4.877998462937683e-07,2.027735396326058e-05,5.1580154214372565e-06,5.643394050417114e-06,0.0002344655009140696,0,-1.6642341884698375e-05
2024-01-01 09:31:08,99.99163842777897,99.98168266294951,100.00159419260842,21,33,99.994982908194,9,-7.941767744656936e-06,-3.302643996061505e-07,1.6184679172859262e-05,4.884079618070087e-06,5.5349124459582715e-06,0.0001991319471507657,0,-1.0201941173737517e-05
2024-01-01 09:31:09,99.99116164235937,99.97729636224317,100.00502692247558,49,25,99.9907737959257,2,-4.768252896858449e-06,-1.6224222738614458e-06,-5.87341078772674e-07,4.93489949277761e-06,5.477523044532309e-06,0.00027733011375151396,0,3.7082702175617044e-06
2024-01-01 09:31:10,99.99154978441292,99.9832072227512,99.99989234607465,14,33,99.99671262242929,4,3.881763619650869e-06,3.4366170729160928e-06,-1.279533735742966e-06,5.153059147177709e-06,5.323726664309773e-06,0.00016686533371476717,0,-2.741859416510728e-06
2024-01-01 09:31:11,99.99035433254242,99.97863951416532,100.00206915091952,16,17,99.99342284619993,6,-1.1955528972928953e-05,-1.3911935448751578e-05,-6.038758556980994e-06,6.207231930362571e-06,5.555866870950519e-06,0.00023431896917067103,0,7.391521612998275e-06
2024-01-01 09:31:12,99.99007643062345,99.98076546516778,99.99938739607911,49,12,99.99436928691802,6,-2.7792872705489913e-06,-2.3562921423692096e-05,-9.265162703497865e-06,6.135626084617694e-06,5.478756486314705e-06,0.00018623779054966494,0,1.228658151242179e-05
2024-01-01 09:31:13,99.99001805846804,99.97995408603144,100.00008203090464,49,36,99.98904174020777,3,-5.837794858631895e-07,-1.6205048106066045e-05,-1.3309339567557643e-05,5.909612700900547e-06,5.4674747948725265e-06,0.00020129954233447846,0,1.2145673502494958e-05
2024-01-01 09:31:14,99.99077226745442,99.98127300613586,100.00027152877297,13,25,99.99033994380316,2,7.5428427859236535e-06,-3.894093223433259e-06,-4.6338116699295995e-06,6.527050102689623e-06,5.5903965665523226e-06,0.00019000275931742216,0,3.4189813913343414e-06
2024-01-01 09:31:15,99.99118590979475,99.98330401027661,99.99906780931289,33,5,99.99377021206442,4,4.136805136667476e-06,-3.6390536896080405e-06,-4.594827625825637e-06,6.684871154816173e-06,5.63230332139912e-06,0.00015765188594227058,0,-7.402812855938912e-06
2024-01-01 09:31:16,99.99098958174262,99.98059414490191,100.00138501858333,7,5,99.98939042241464,1,-1.963453581832475e-06,6.3531048013487634e-06,-6.15913737689322e-06,6.422600793486452e-06,5.235965917703751e-06,0.0002079274719491104,0,-5.508504991591501e-06
2024-01-01 09:31:17,99.99076843620617,99.97735043870061,100.00418643371172,49,37,99.9808784562009,7,-2.2116546438688545e-06,6.920742611882247e-06,-1.2374550321547773e-05,5.839838758467591e-06,5.226552612905211e-06,0.00026838472621838164,0,-5.95859069663085e-06
2024-01-01 09:31:18,99.99061831896586,99.98268447390302,99.9985521640287,11,39,99.98443733592775,5,-1.5013109976313999e-06,6.00320421462186e-06,-2.250747405629916e-05,5.409914576178769e-06,5.2290858138017825e-06,0.00015869178921434327,0,2.5401367420574417e-06
2024-01-01 09:31:19,99.99153243660612,99.9828416532208,100.00022321999144,42,27,99.99366992721784,9,9.142034079090422e-06,7.6023930455360045e-06,-9.31142087290393e-06,6.085298078318216e-06,5.398041158813197e-06,0.00017383038690447917,0,-2.6829741343048497e-06
2024-01-01 09:31:20,99.99127562164058,99.97997364840325,100.00257759487792,24,39,99.98556377066934,3,-2.5683671335263725e-06,8.971975380411834e-07,-1.309867165155687e-05,6.0132229213686845e-06,5.25261570285911e-06,0.0002260591870055092,0,-2.5948161264111036e-07
2024-01-01 09:31:21,99.99109341340757,99.98366941614559,99.99851741066955,36,42,99.98713291981055,6,-1.8222413094015621e-06,1.038410214482255e-06,-1.214087125489538e-05,4.485825512128161e-06,5.243336946953034e-06,0.00014849317091244018,0,5.573405895464845e-06
2024-01-01 09:31:22,99.99130496684793,99.97826908098169,100.00434085271418,17,21,99.98601482360641,4,2.115722842255252e-06,5.365801765133682e-06,-1.0788835073549663e-05,4.323360685471343e-06,5.183677327794098e-06,0.00026074038878826295,0,1.4182811014507024e-06
2024-01-01 09:31:23,99.99123250458088,99.97876112206757,100.00370388709419,8,30,99.99759178652933,8,-7.246856822407111e-07,6.142432413591692e-06,-4.389834483808919e-06,4.330148387165659e-06,5.1356585107555876e-06,0.00024944952074163737,0,8.456280006452488e-06
2024-01-01 09:31:24,99.99111413404411,99.98861435619077,99.99361391189746,37,11,99.9876800351655,6,-1.1838091581450882e-06,-4.183379850419833e-06,-2.097546648927029e-06,3.7541294503291257e-06,5.0608906830621945e-06,5e-05,0,9.607700333535973e-06
2024-01-01 09:31:25,99.99044569375822,99.98267712174386,99.99821426577257,19,21,99.97783797334043,1,-6.68499687883628e-06,-8.30000294727018e-06,-7.6052604800480594e-06,4.083929369221182e-06,5.103644975539944e-06,0.00015538628636873394,0,1.979343471547601e-05
2024-01-01 09:31:26,99.9904387808774,99.98413981026513,99.99673775148966,7,10,99.99151225963546,9,-6.91354136161948e-08,-6.546908407734087e-06,-1.30673823846017e-05,4.064777360670958e-06,5.103575321101483e-06,0.0001259914585648264,0,1.211647140886285e-05
2024-01-01 09:31:27,99.99017263214361,99.97728294505485,100.00306231923237,48,5,99.98883633566784,9,-2.6617418328322984e-06,-1.132433169759306e-05,-2.2600833416541732e-05,4.087638198245504e-06,5.05893219381071e-06,0.00025781907860431734,0,1.6858537307928856e-05
2024-01-01 09:31:28,99.99087230880932,99.97759983869362,100.00414477892501,44,41,100.00465155811042,7,6.997454322643648e-06,-3.6022735447893695e-06,-7.661830345950804e-06,4.713982010943217e-06,5.134388718215447e-06,0.00026547363392738846,0,-2.6913536954609185e-07
2024-01-01 09:31:29,99.99126416191095,99.9853723578944,99.99715596592749,31,20,99.99026163336528,6,3.918888720422231e-06,1.500411992871875e-06,1.0252861342152642e-06,3.825368779098896e-06,5.162048758829696e-06,0.0001178463751993459,0,-1.6401048258729567e-05
2024-01-01 09:31:30,99.99124967574313,99.98358917964994,99.99891017183633,16,43,99.98393634210674,8,-1.448743340848324e-07,8.04058807157837e-06,-3.001340317609902e-06,3.7392596878970137e-06,5.1616741163866025e-06,0.00015322332940204705,0,-1.8083197416252084e-05
2024-01-01 09:31:31,99.9916507043571,99.98189755293906,100.00140385577514,29,8,99.99375768564242,9,4.0106370833292715e-06,1.2120393654502237e-05,1.2964968704620716e-05,3.880200425602598e-06,5.1906652281219446e-06,0.00019507931610963407,0,-2.749376239863377e-05
2024-01-01 09:31:32,99.99144678262607,99.9826912608338,100.00020230441834,45,5,99.99355547099206,7,-2.0393875848068177e-06,1.2742757102168767e-05,1.3704880039488998e-05,3.917079275746462e-06,5.0861447168615565e-06,0.00017512541470286465,0,-2.4470025753009494e-05
2024-01-01 09:31:33,99.99207805844112,99.97956140734665,100.0045947095356,19,9,99.99535533061673,6,6.313298140714352e-06,1.2058596989605874e-05,2.0602056216123543e-05,4.352194454330706e-06,5.156487235784756e-06,0.0002503528546962607,0,-1.731352273737219e-05
2024-01-01 09:31:34,99.99207481870472,99.9786607143272,100.00548892308224,43,44,99.99566498862752,4,-3.2399930738336025e-08,8.107276176172462e-06,1.3026714573483034e-05,4.307539906854622e-06,5.034752179912944e-06,0.00026830335107742625,0,-2.2271857979649923e-05
2024-01-01 09:31:35,99.99242484811722,99.98034948569769,100.00450021053676,21,7,100.0103407951169,6,3.500571551739995e-06,1.175275214482241e-05,1.2390475332413331e-05,3.409338069016611e-06,4.86153064473621e-06,0.00024152554431765996,0,-2.9516284441699625e-05
2024-01-01 09:31:36,99.99165031217004,99.97784837375836,100.00545225058171,39,20,99.9887425860225,8,-7.745946239090529e-06,-3.922198121841802e-09,6.607899673438666e-06,4.5838331365520715e-06,4.952063535839457e-06,0.0002760618185335635,0,-2.053798024714837e-05
2024-01-01 09:31:37,99.99185832019936,99.97859186290509,100.00512477749362,36,8,99.99570973666071,5,2.0802539879571924e-06,4.115727759934629e-06,1.0899846158096693e-05,4.379325065603192e-06,4.958362136457457e-06,0.0002653507498935896,0,-1.9659866578147778e-05
2024-01-01 09:31:38,99.99084539772895,99.98105688214837,100.00063391330953,6,48,99.99077541550946,5,-1.01300494602663e-05,-1.2327583705729062e-05,2.2710006888360112e-06,5.31949849970966e-06,5.141560840995377e-06,0.000195788235245975,0,-1.058844695633887e-05
2024-01-01 09:31:39,99.98962420036197,99.98108975434987,99.99815864637408,12,20,99.97994008970875,1,-1.2213091729718073e-05,-2.4508125740840825e-05,-1.9083978389455858e-05,6.338449630787493e-06,5.144214426817455e-06,0.00017070663242013602,0,3.889544193391714e-07
2024-01-01 09:31:40,99.98944151423535,99.98195627230447,99.99692675616623,33,28,99.98351848997584,6,-1.827050837288624e-06,-2.9835598910676886e-05,-1.8342674336646603e-05,6.316642712417208e-06,5.099409011296983e-06,0.00014972064685088722,0,6.4312320999793116e-06
2024-01-01 09:31:41,99.98890155767079,99.97603893352402,100.00176418181755,29,27,99.98124495069274,6,-5.400135818178775e-06,-2.7489840308314584e-05,-2.1920509737038962e-05,6.048732253969807e-06,5.05704430757801e-06,0.0002572810371229213,0,1.4951223879844378e-05
2024-01-01 09:31:42,99.98899998934822,99.97589081013784,100.00210916855859,10,6,99.986386952727,4,9.844260302482866e-07,-2.858563586238816e-05,-2.305177935701952e-05,6.162678112770977e-06,5.0594760014363745e-06,0.0002622124276023505,0,7.764046806357783e-06
2024-01-01 09:31:43,99.9903468433241,99.97680404376713,100.00388964288108,11,40,99.97947537753677,8,1.3470021462680393e-05,-4.98600049692044e-06,-8.857389138916538e-06,7.552000996615264e-06,5.401812298286797e-06,0.00027088213981672944,0,-6.181031575014373e-06
2024-01-01 09:31:44,99.98984780941527,99.98094107625367,99.99875454257686,21,46,99.99839231168765,7,-4.990820860140133e-06,2.236322569348914e-06,-1.2664371627502113e-05,7.590737739060547e-06,5.44280134448846e-06,0.00017815274963863196,0,-9.784740666596292e-07
